"","tracking_id","Gene_Set","m","sd"
"570","GRMZM2G048371","filtered_set",601.113742472478,397.36368099585
"571","GRMZM2G086906","filtered_set",398.019911002913,389.265891985977
"572","GRMZM2G139517","filtered_set",66.164932629,312.629350779658
"573","GRMZM2G046804","filtered_set",414.266954385522,311.747802041293
"574","GRMZM2G181376","filtered_set",333.066214795957,423.036678783766
"575","GRMZM2G006765","filtered_set",131.349787239,305.397791599329
"576","GRMZM2G313216","filtered_set",66.0270904637391,310.771851754221
"577","GRMZM2G024354","filtered_set",411.275128534478,338.915180827782
"578","GRMZM2G029518","filtered_set",151.109972881348,351.816072361531
"579","GRMZM2G066950","filtered_set",65.612444797087,310.169881698859
"580","GRMZM2G157929","filtered_set",65.7835067652174,309.453357348078
"586","GRMZM2G133802","filtered_set",467.650613785522,411.909733760914
"588","GRMZM2G098278","filtered_set",65.3141332378696,307.535466696112
"589","GRMZM2G077991","filtered_set",362.78327115087,340.910796817023
"590","GRMZM5G846097","filtered_set",475.856855807261,369.483431901672
"591","GRMZM2G045809","filtered_set",72.377281161,304.463223613224
"594","GRMZM2G449274","filtered_set",321.265390421304,327.761356903935
"595","GRMZM2G060583","filtered_set",77.2559756521739,301.575086981282
"597","GRMZM2G137839","filtered_set",504.987940576522,331.482876776222
"598","GRMZM5G827266","filtered_set",645.513461001435,345.829873198059
"599","GRMZM5G828630","filtered_set",294.991354655913,406.000094628617
"600","GRMZM2G056068","filtered_set",149.97011081413,350.702465691892
"601","GRMZM2G089409","filtered_set",63.8762881666087,301.87614852886
"602","GRMZM2G025857","filtered_set",70.6706589553913,300.756752416465
"603","GRMZM2G180625","filtered_set",721.750576936087,417.038379820431
"604","GRMZM2G030531","filtered_set",64.2855346667826,301.143206277145
"605","GRMZM2G340251","filtered_set",550.195737833348,330.559053073831
"607","GRMZM2G140116","filtered_set",488.791158710304,320.111617257575
"609","GRMZM2G134980","filtered_set",505.687026101304,356.492856999683
"610","GRMZM2G133275","filtered_set",77.2480428059565,298.294132260615
"611","GRMZM2G007252","filtered_set",64.089464934913,298.419288993846
"614","GRMZM2G472852","filtered_set",97.0044317365217,301.526797459921
"615","GRMZM2G150648","filtered_set",399.179532359435,294.308833469751
"616","GRMZM2G066142","filtered_set",119.869487286913,303.78259185501
"617","GRMZM2G078500","filtered_set",159.226106244348,310.120720275314
"622","GRMZM2G371793","filtered_set",94.242841058087,298.675949533036
"623","GRMZM2G056039","filtered_set",416.124700750739,352.119854945914
"624","AC203535.4_FG006","filtered_set",64.0315980871739,294.760234355953
"625","GRMZM2G005798","filtered_set",62.545685768087,295.013946402894
"626","AC230013.2_FG007","filtered_set",657.716563765217,329.052080774813
"629","GRMZM2G145974","filtered_set",129.799766710435,338.625956150798
"630","GRMZM2G087326","filtered_set",292.893692608565,324.279146877765
"631","GRMZM2G113761","filtered_set",86.0888219335652,291.122337074948
"633","GRMZM2G074356","filtered_set",61.9873961378696,292.119569654338
"635","GRMZM2G097884","filtered_set",158.419533008826,319.678628632291
"636","AC148152.3_FG005","filtered_set",79.1029794630435,290.579858444436
"637","GRMZM2G175779","filtered_set",61.3330519868696,289.063516852829
"638","AC209810.3_FG002","filtered_set",61.5667541683043,288.667686845297
"639","GRMZM2G154182","filtered_set",92.6303599724783,301.004125035996
"640","GRMZM2G151755","filtered_set",60.8993112942609,288.270439708637
"641","GRMZM2G443690","filtered_set",61.6555236535217,288.058332135691
"642","GRMZM2G094712","filtered_set",258.189865648696,341.942433167198
"643","GRMZM2G035017","filtered_set",432.556583567826,308.456066840019
"644","GRMZM2G014705","filtered_set",105.645634378304,338.564095838273
"646","GRMZM5G851266","filtered_set",245.774827732826,441.654258876262
"647","GRMZM2G102499","filtered_set",620.272011616087,371.704080176445
"648","GRMZM2G089982","filtered_set",196.413412439087,382.359819069059
"649","GRMZM2G472696","filtered_set",516.711070591304,391.861114241462
"651","GRMZM2G144081","filtered_set",120.220225737739,373.128124793909
"652","GRMZM2G117198","filtered_set",427.150884914478,303.299804831397
"653","GRMZM2G025959","filtered_set",157.377476381043,405.603540162954
"655","GRMZM2G069911","filtered_set",270.840399721435,334.631383979501
"656","GRMZM2G126922","filtered_set",60.282953119,284.041333772237
"658","GRMZM2G102829","filtered_set",596.626105781174,305.829387641768
"659","GRMZM2G085381","filtered_set",146.642153709087,336.366296573878
"660","GRMZM2G018228","filtered_set",493.231917420435,325.258905402302
"661","GRMZM2G377797","filtered_set",434.388084057826,334.699388430616
"663","GRMZM2G104025","filtered_set",477.734776263609,302.630299376153
"666","GRMZM2G179432","filtered_set",131.902609345087,279.178134218853
"669","GRMZM2G121256","filtered_set",58.9128759462174,278.060810341255
"670","GRMZM2G012224","filtered_set",270.551080110478,391.274248932668
"671","GRMZM2G409726","filtered_set",602.01121736087,306.062818320388
"672","GRMZM2G099295","filtered_set",231.266843014348,306.225170034622
"673","GRMZM2G081102","filtered_set",399.880279124348,308.68803199619
"674","GRMZM2G168149","filtered_set",417.318447666652,275.905916683093
"675","GRMZM2G041238","filtered_set",412.847368281304,334.660432445382
"676","GRMZM2G083248","filtered_set",58.7073706045652,276.038423544234
"677","GRMZM2G102471","filtered_set",605.411086969565,267.396390190211
"678","GRMZM2G385287","filtered_set",516.367139152304,315.729724279915
"679","GRMZM2G333069","filtered_set",128.512776100217,334.81169849357
"682","GRMZM2G039166","filtered_set",85.8692377057826,284.04530761666
"683","GRMZM2G117603","filtered_set",59.119443758,274.17818280172
"684","GRMZM2G013342","filtered_set",80.2339891579565,275.367355908558
"685","GRMZM2G419844","filtered_set",423.836214527391,355.452726581701
"686","GRMZM2G018004","filtered_set",60.0389296811739,272.466625665353
"687","GRMZM2G357296","filtered_set",382.83821261,328.800983773848
"690","GRMZM2G172342","filtered_set",578.91887118987,334.073951949613
"691","GRMZM2G175818","filtered_set",325.104564043478,261.37718288075
"692","GRMZM2G317743","filtered_set",120.456357942348,308.840628039806
"694","GRMZM2G146809","filtered_set",121.550871100261,288.397318881438
"695","GRMZM2G175076","filtered_set",97.0384176027391,289.574335566524
"696","GRMZM2G018941","filtered_set",335.540097110435,258.048152115012
"697","GRMZM5G881775","filtered_set",495.718728359435,312.075556468713
"698","GRMZM2G032003","filtered_set",258.604037397087,247.311318511957
"699","GRMZM2G162233","filtered_set",69.3599792463043,269.643816911612
"700","GRMZM5G895313","filtered_set",437.454387673913,327.894580957595
"701","GRMZM2G101605","filtered_set",56.7017345724348,267.776750897664
"703","GRMZM2G079949","filtered_set",100.471273992304,270.219058456182
"705","GRMZM5G877388","filtered_set",396.985637242174,319.425824729644
"706","GRMZM5G860761","filtered_set",86.7360525183913,262.599774338435
"707","GRMZM2G067707","filtered_set",523.64718696087,321.786566293855
"709","GRMZM2G174883","filtered_set",120.655860075391,342.166465169978
"710","GRMZM2G081464","filtered_set",69.9048767783478,266.690848307201
"711","GRMZM2G035045","filtered_set",55.2234005478696,263.354193537761
"713","GRMZM2G127106","filtered_set",55.8927135375217,261.534967681714
"715","GRMZM2G155329","filtered_set",167.050960276087,364.457862002024
"716","GRMZM2G075222","filtered_set",55.7163396305217,259.880410347792
"720","GRMZM2G014914","filtered_set",417.397819133478,346.567604811486
"721","GRMZM2G083725","filtered_set",136.445586785826,283.294450129769
"722","GRMZM5G844562","filtered_set",126.045230152174,283.890246405027
"723","GRMZM2G163468","filtered_set",259.130062321739,262.176299282961
"724","GRMZM2G074898","filtered_set",402.671722313043,280.819291552745
"726","GRMZM2G377855","filtered_set",71.0502997827826,257.103087938368
"727","GRMZM2G160626","filtered_set",54.2507967826087,255.905043745853
"728","GRMZM2G374971","filtered_set",72.2762534913913,255.647878285605
"729","GRMZM2G044800","filtered_set",422.135511755087,273.697422019986
"731","GRMZM2G012328","filtered_set",53.8592009362174,253.664134558903
"732","AC208023.3_FG001","filtered_set",417.063068136087,220.949921779107
"734","GRMZM2G463471","filtered_set",62.6937605824348,253.624105006233
"737","GRMZM5G806182","filtered_set",173.021182565348,356.220045293041
"738","GRMZM2G473960","filtered_set",81.068363205913,258.698848687426
"739","AC149818.2_FG004","filtered_set",491.426107097087,408.2778134456
"742","GRMZM2G149624","filtered_set",54.6234855581304,250.620518209002
"743","GRMZM2G309063","filtered_set",59.5958962030435,249.247275313172
"744","GRMZM2G079499","filtered_set",55.8381834217391,249.515471968015
"745","GRMZM2G037327","filtered_set",114.628925776783,328.898221494743
"748","GRMZM5G829894","filtered_set",154.440727525217,231.474950649955
"749","GRMZM2G119782","filtered_set",305.058985795783,268.494904027275
"750","GRMZM5G883764","filtered_set",351.353357229,367.953647398855
"751","GRMZM2G353103","filtered_set",284.978086960435,274.629014896008
"753","GRMZM2G130544","filtered_set",357.132109275348,270.109907305187
"754","GRMZM2G087233","filtered_set",312.077050423348,282.248858147376
"755","GRMZM2G004511","filtered_set",102.218794071,257.152229144697
"756","GRMZM2G397242","filtered_set",52.226908571,246.568711768891
"757","GRMZM2G149751","filtered_set",262.549185795652,282.051820650294
"758","GRMZM2G700188","filtered_set",235.421533908739,290.927899013332
"759","GRMZM2G304442","filtered_set",66.8920017637391,246.628213118035
"760","GRMZM2G025882","filtered_set",61.1385963752174,245.412590392971
"761","GRMZM2G067985","filtered_set",601.429780117522,327.308160962419
"762","GRMZM2G110504","filtered_set",74.9872978217826,249.523162924265
"763","GRMZM2G078985","filtered_set",439.077555656391,276.358483240102
"764","GRMZM2G024495","filtered_set",51.5056941145217,243.854740850295
"765","GRMZM2G060937","filtered_set",51.608067187,243.787301902941
"768","GRMZM2G064640","filtered_set",296.658842985348,262.764783329132
"771","GRMZM2G026216","filtered_set",319.943659129261,292.383697424901
"772","GRMZM5G873249","filtered_set",146.911375375217,248.291836897935
"773","GRMZM2G057608","filtered_set",371.780681286957,266.360972525487
"774","GRMZM2G137329","filtered_set",100.520858785783,307.894777596497
"775","GRMZM2G159237","filtered_set",287.54379343813,255.363870930014
"777","GRMZM2G142802","filtered_set",136.311813627652,249.209355503123
"778","GRMZM2G339994","filtered_set",108.387544882652,293.149102555913
"779","GRMZM2G166944","filtered_set",178.031873882739,269.314154007393
"780","GRMZM2G102138","filtered_set",79.1962938116087,252.306406844512
"781","GRMZM2G159643","filtered_set",164.170221754348,256.886867399944
"783","GRMZM2G415359","filtered_set",422.944945776522,343.310239137113
"784","GRMZM2G152655","filtered_set",49.9274591594348,239.217435858371
"785","GRMZM2G081843","filtered_set",157.85571112287,338.929191154015
"786","GRMZM2G053120","filtered_set",95.2047251914348,311.743663212847
"787","AC233885.1_FG002","filtered_set",55.4737611156087,238.380311205389
"789","GRMZM5G886913","filtered_set",78.3959362331739,233.907608318316
"790","GRMZM2G053652","filtered_set",340.017491015957,251.788909716948
"792","GRMZM2G181258","filtered_set",53.2453119287826,237.318303538057
"794","GRMZM2G116427","filtered_set",60.6388138262174,234.148358353308
"797","GRMZM2G030784","filtered_set",292.96028188987,238.239741039576
"798","GRMZM2G332522","filtered_set",194.031809649391,331.405897083691
"799","GRMZM2G089836","filtered_set",190.77198455987,342.653139785245
"800","GRMZM2G052006","filtered_set",50.4615840217826,235.674241108343
"801","GRMZM2G041493","filtered_set",57.3040318885217,234.605362241359
"802","GRMZM2G433959","filtered_set",51.4362039723043,235.131941240803
"803","GRMZM2G118003","filtered_set",356.297255537696,233.451738738992
"804","GRMZM2G038536","filtered_set",74.2341505695652,239.7487707443
"805","GRMZM2G163561","filtered_set",282.186753904652,259.13360249876
"806","GRMZM2G069594","filtered_set",329.040935949696,259.595093878418
"807","GRMZM5G854585","filtered_set",515.168956533478,307.142217455965
"808","GRMZM2G118355","filtered_set",475.632571011739,302.806513888196
"810","GRMZM5G870752","filtered_set",482.844988404348,256.486528993639
"811","GRMZM2G402417","filtered_set",118.869935224957,289.160539224332
"812","GRMZM2G032807","filtered_set",73.813491798087,231.905122761577
"814","GRMZM2G162529","filtered_set",51.3362862970435,232.254226809344
"815","GRMZM5G820301","filtered_set",314.855900452174,330.795561442173
"816","GRMZM2G088060","filtered_set",399.975948992609,256.014109290854
"818","GRMZM2G085019","filtered_set",50.7365994957826,231.716952708648
"820","GRMZM2G061135","filtered_set",347.702202893913,314.556540325705
"821","GRMZM2G108338","filtered_set",75.8974539256957,236.632655674183
"822","GRMZM2G112165","filtered_set",395.899521477087,264.907084934243
"823","GRMZM2G075077","filtered_set",49.0094963711739,229.658570489032
"824","GRMZM2G075630","filtered_set",374.455380301739,273.775084053149
"827","GRMZM2G084868","filtered_set",326.183622175348,240.093075889729
"829","GRMZM2G092125","filtered_set",233.854928101435,320.166757037492
"831","GRMZM5G873681","filtered_set",129.947906954217,236.714535572819
"832","GRMZM2G181336","filtered_set",292.943607084348,238.316395812825
"834","GRMZM5G851698","filtered_set",327.688442765348,257.477353059072
"835","GRMZM2G153206","filtered_set",266.919268083609,261.500483597652
"836","GRMZM2G049915","filtered_set",134.369673788435,244.648862125773
"837","GRMZM2G038001","filtered_set",47.9654711073043,226.039871790478
"838","GRMZM2G478929","filtered_set",47.7465296826957,226.01625477179
"839","GRMZM2G028247","filtered_set",48.0490173552609,225.686361176163
"840","GRMZM2G175423","filtered_set",94.3928028814783,239.097432652395
"841","AC194341.4_FG002","filtered_set",460.253563786957,290.243604824847
"843","GRMZM2G455568","filtered_set",47.5508056086956,224.206282917222
"844","GRMZM2G178576","filtered_set",431.557821755217,289.726807890758
"845","GRMZM2G178968","filtered_set",307.837070737696,245.50400144688
"847","GRMZM2G157505","filtered_set",69.2284301579565,224.012279913612
"848","GRMZM2G017991","filtered_set",138.889078565304,233.660418845681
"850","GRMZM2G158304","filtered_set",227.162818835652,215.509907788253
"852","GRMZM2G051879","filtered_set",330.206486356522,232.980216600356
"853","GRMZM2G137676","filtered_set",47.3645808983913,222.381222551144
"854","GRMZM5G803952","filtered_set",519.619579688261,260.990258531113
"855","GRMZM2G100467","filtered_set",362.740996966652,262.349636496862
"856","GRMZM2G142093","filtered_set",50.6964795696522,221.088358246521
"858","GRMZM5G899149","filtered_set",340.87445551013,230.479267306731
"859","GRMZM2G113696","filtered_set",519.850046802913,219.92857583175
"860","GRMZM5G840582","filtered_set",53.895264477,219.830219587154
"861","GRMZM5G890561","filtered_set",416.563924936217,250.91084213558
"863","GRMZM2G023748","filtered_set",303.03068874087,241.525802194487
"865","GRMZM2G027392","filtered_set",248.911403843478,237.981804309452
"866","GRMZM5G825759","filtered_set",53.9686116666957,217.42681537825
"867","GRMZM2G322618","filtered_set",118.951821420696,214.284922746305
"868","GRMZM2G112210","filtered_set",98.9177356323478,237.696402791051
"869","GRMZM2G382413","filtered_set",53.8316327113043,216.093826094341
"870","GRMZM2G355316","filtered_set",147.582555989826,275.692705678773
"871","GRMZM2G105996","filtered_set",595.714333330435,219.231124948874
"873","GRMZM2G455557","filtered_set",46.0424806,216.930340170393
"874","GRMZM2G154595","filtered_set",285.134507262609,262.859866583319
"875","GRMZM2G119809","filtered_set",361.274036355217,267.343028975793
"877","GRMZM2G047720","filtered_set",61.4384999853478,216.620150131658
"880","GRMZM2G006953","filtered_set",421.864657965217,247.057340672298
"881","GRMZM2G387076","filtered_set",428.101042177087,309.387554501274
"882","GRMZM2G085661","filtered_set",98.8565999808696,225.224145716525
"884","GRMZM2G172574","filtered_set",84.2810347336522,247.602663390986
"885","GRMZM2G079908","filtered_set",406.304617207391,275.875903038096
"886","GRMZM2G108780","filtered_set",302.376751863783,220.892913725152
"889","GRMZM2G540538","filtered_set",405.566888423478,244.443672544774
"890","GRMZM2G040517","filtered_set",55.9852648068696,212.08917073642
"894","GRMZM2G072315","filtered_set",255.248360124652,229.545617347284
"895","GRMZM5G852185","filtered_set",315.119536825783,257.535124110346
"897","GRMZM2G005643","filtered_set",44.8429995623478,211.514239887011
"898","GRMZM2G038032","filtered_set",285.379125478565,241.499514633745
