,tracking_id,Syntany,m,sd
13921,GRMZM2G323731,NA,16.02357824,51.1449079
13922,GRMZM2G323754,NA,1.225279462,3.114481097
13923,GRMZM2G323757,Syntenic,28.45617957,69.92757846
13924,GRMZM2G323828,Syntenic,1.854457564,6.443363861
13925,GRMZM2G323830,Syntenic,5.06409924,20.29862474
13926,GRMZM2G323838,NA,0.22670964,1.30234773
13927,GRMZM2G323844,Syntenic,0.331352379,1.333965091
13928,GRMZM2G323888,Syntenic,45.39754937,115.3316979
13929,GRMZM2G323912,Syntenic,194.4113288,98.92532031
13930,GRMZM2G323925,NA,11.91483761,47.17885159
13931,GRMZM2G323936,Syntenic,1.991229231,4.485365862
13932,GRMZM2G324131,Syntenic,0.114109477,0.655509039
13933,GRMZM2G324162,NA,2050.149598,1608.304104
13934,GRMZM2G324285,Syntenic,26.0499838,30.6125444
13935,GRMZM2G324297,Syntenic,0.234180726,0.983770119
13936,GRMZM2G324390,Syntenic,17.78676465,28.57092547
13937,GRMZM2G324462,Non-Syntenic,0.165332335,0.684284778
13938,GRMZM2G324507,Syntenic,1.138213807,3.026013369
13939,GRMZM2G324540,Syntenic,319.5492223,281.7488261
13940,GRMZM2G324544,Syntenic,251.6469262,378.0110033
13941,GRMZM2G324643,Syntenic,1599.820837,931.9903237
13942,GRMZM2G324705,Syntenic,38.96900785,40.70707805
13943,GRMZM2G324860,Non-Syntenic,0.601121647,1.91979329
13944,GRMZM2G324863,Syntenic,0.124740223,0.716578025
13945,GRMZM2G324886,Syntenic,677.3307307,437.9359919
13946,GRMZM2G324956,Syntenic,36.07497553,84.50466952
13947,GRMZM2G325008,Syntenic,41.21597589,56.1650029
13948,GRMZM2G325019,Syntenic,0.574963562,2.860204313
13949,GRMZM2G325023,Syntenic,0.43476265,1.413059801
13950,GRMZM2G325026,Syntenic,2.946257562,10.87958023
13951,GRMZM2G325118,Syntenic,1981.251578,5905.458521
13952,GRMZM2G325131,Syntenic,156.1464889,145.8302827
13953,GRMZM2G325143,Non-Syntenic,0.497200948,2.856201991
13954,GRMZM2G325247,NA,77.98917465,146.5691394
13955,GRMZM2G325285,Non-Syntenic,7.137815898,17.43740196
13956,GRMZM2G325328,NA,1.035059512,5.945964207
13957,GRMZM2G325462,Syntenic,5.988340657,19.55211103
13958,GRMZM2G325474,Non-Syntenic,448.9022335,1817.628143
13959,GRMZM2G325504,Non-Syntenic,3.94549851,17.61846981
13960,GRMZM2G325575,Syntenic,2348.077206,2690.209703
13961,GRMZM2G325606,Non-Syntenic,1.380050076,5.564315382
13962,GRMZM2G325612,Syntenic,0.095339226,0.547682154
13963,GRMZM2G325629,Non-Syntenic,5.152956746,16.63551405
13964,GRMZM2G325653,Syntenic,20.49747023,66.05557773
13965,GRMZM2G325679,Syntenic,5.103536965,10.45433648
13966,GRMZM2G325749,Syntenic,73.14111158,148.5044464
13967,GRMZM2G326111,Syntenic,55363.36435,35453.07284
13968,GRMZM2G326116,Syntenic,5.398263158,21.58530835
13969,GRMZM2G326195,Syntenic,88.90005031,67.42255114
13970,GRMZM2G326227,NA,4.500256869,9.569650253
13971,GRMZM2G326250,NA,22.09903497,76.37666902
13972,GRMZM2G326270,Syntenic,1.509380844,8.670732815
13973,GRMZM2G326272,Syntenic,2.467447913,3.960579235
13974,GRMZM2G326328,Syntenic,67.54355784,67.1259209
13975,GRMZM2G326472,Syntenic,396.2277827,293.004537
13976,GRMZM2G326545,Syntenic,53.21518615,88.43640449
13977,GRMZM2G326550,Non-Syntenic,853.0214918,1230.366138
13978,GRMZM2G326627,Syntenic,31.92751291,49.68282902
13979,GRMZM2G326643,Non-Syntenic,95.40253657,91.20921591
13980,GRMZM2G326677,Non-Syntenic,5.643933439,9.937133478
13981,GRMZM2G326707,Syntenic,91.80928109,247.4916659
13982,GRMZM2G326734,Syntenic,0.101097324,0.58075991
13983,GRMZM2G326945,Non-Syntenic,5.893174235,27.313397
13984,GRMZM2G327032,Syntenic,44.99094375,72.89124221
13985,GRMZM2G327051,NA,0.240662059,1.382498277
13986,GRMZM2G327059,Syntenic,0.540502884,2.22037071
13987,GRMZM2G327094,Non-Syntenic,1.868370941,10.73297392
13988,GRMZM2G327174,Syntenic,1.542669249,4.354093414
13989,GRMZM2G327263,Syntenic,0.053721551,0.308606817
13990,GRMZM2G327266,Syntenic,22.60346501,63.7024997
13991,GRMZM2G327311,Syntenic,16.92708169,13.69196575
13992,GRMZM2G327357,Syntenic,5782.255129,23381.86184
13993,GRMZM2G327394,Syntenic,191.5492781,109.2457908
13994,GRMZM2G327406,Syntenic,18.72083173,74.40166483
13995,GRMZM2G327459,Syntenic,27.80595681,36.37221757
13996,GRMZM2G327474,Non-Syntenic,21.39638547,69.46696459
13997,GRMZM2G327564,Syntenic,14526.82325,9844.877293
13998,GRMZM2G327595,Syntenic,32.33210956,68.99531457
13999,GRMZM2G327635,Syntenic,224.1941672,232.8301056
14000,GRMZM2G327655,Non-Syntenic,247.7697054,213.0432067
14001,GRMZM2G327686,Syntenic,0.093996599,0.539969353
14002,GRMZM2G328094,Syntenic,2363.082871,2332.562867
14003,GRMZM2G328113,Non-Syntenic,20.74476898,87.78811635
14004,GRMZM2G328171,Syntenic,162.7330498,314.984035
14005,GRMZM2G328224,Syntenic,0.613455984,1.842932795
14006,GRMZM2G328309,Non-Syntenic,0.121306159,0.69685083
14007,GRMZM2G328438,Syntenic,3.149144532,10.70190056
14008,GRMZM2G328500,Syntenic,4759.782114,4414.467238
14009,GRMZM2G328707,Non-Syntenic,0.163501749,0.939246037
14010,GRMZM2G328781,Syntenic,0.662586974,2.709321336
14011,GRMZM2G328795,Syntenic,0.284572027,1.634741835
14012,GRMZM2G328893,Syntenic,1079.345682,702.6203533
14013,GRMZM2G328908,Non-Syntenic,275.7252545,1103.591786
14014,GRMZM2G328988,Syntenic,15.08650874,14.69660773
14015,GRMZM2G329014,Syntenic,19.56544068,26.80138391
14016,GRMZM2G329033,Non-Syntenic,22.40085456,24.34396647
14017,GRMZM2G329040,Syntenic,26.63671975,66.21188554
14018,GRMZM2G329047,Syntenic,161.7735792,643.4454227
14019,GRMZM2G329144,Syntenic,58.01281499,85.95310065
14020,GRMZM2G329159,Syntenic,11.60713775,14.31825394
14021,GRMZM2G329177,Syntenic,29.90082599,24.14141118
14022,GRMZM2G329181,Syntenic,354.8151217,375.1433779
14023,GRMZM2G329195,Syntenic,0.204798347,1.176476935
14024,GRMZM2G329300,Syntenic,260.1299773,189.3737643
14025,GRMZM2G329306,Syntenic,551.1620357,498.5561597
14026,GRMZM2G329454,Non-Syntenic,1.535710815,2.951845106
14027,GRMZM2G329539,Non-Syntenic,3.274556854,8.362322598
14028,GRMZM2G329584,Syntenic,1698.309523,6253.398186
14029,GRMZM2G329636,Non-Syntenic,3.026984141,6.478939666
14030,GRMZM2G329710,Syntenic,36.80115361,210.9506906
14031,GRMZM2G329789,Non-Syntenic,26.50449688,62.95154483
14032,GRMZM2G329831,Non-Syntenic,0.566292974,1.858491839
14033,GRMZM2G329834,Non-Syntenic,0.903040345,5.187571832
14034,GRMZM2G329864,Syntenic,48.48281474,60.42876625
14035,GRMZM2G329867,NA,16.2470086,37.168184
14036,GRMZM2G329885,Syntenic,2.302573629,6.134440284
14037,GRMZM2G329909,Syntenic,8.562689943,23.85815578
14038,GRMZM2G329944,Non-Syntenic,0.819998042,3.987379356
14039,GRMZM2G330019,Syntenic,318.9067629,231.2516217
14040,GRMZM2G330024,Syntenic,0.270860728,1.084003591
14041,GRMZM2G330213,Syntenic,137.4785375,321.9176591
14042,GRMZM2G330218,Syntenic,0.120135612,0.480366871
14043,GRMZM2G330298,Syntenic,0.321097306,1.180722447
14044,GRMZM2G330302,Syntenic,3.007851682,6.820510448
14045,GRMZM2G330361,Syntenic,180.1875566,569.7978403
14046,GRMZM2G330424,Syntenic,76.07489758,64.54849732
14047,GRMZM2G330430,Syntenic,150.385313,228.2417862
14048,GRMZM2G330436,Syntenic,0.051578261,0.29629455
14049,GRMZM2G330526,Syntenic,0.1629655,0.936165526
14050,GRMZM2G330565,Syntenic,12.10327704,18.867939
14051,GRMZM2G330635,Non-Syntenic,1733.967627,2498.956383
14052,GRMZM2G330650,Syntenic,124.6163974,100.4291995
14053,GRMZM2G330684,Syntenic,1.764060159,4.340913599
14054,GRMZM2G330690,Syntenic,111.4119929,118.0341843
14055,GRMZM2G330772,Syntenic,99.35919731,239.0903142
14056,GRMZM2G330907,Syntenic,1.177158024,4.626937138
14057,GRMZM2G331026,Non-Syntenic,2.893973197,5.675964985
14058,GRMZM2G331032,Syntenic,93.37623293,67.3557066
14059,GRMZM2G331088,NA,4.208077424,7.359291372
14060,GRMZM2G331103,Non-Syntenic,20.78781824,30.58504211
14061,GRMZM2G331105,Syntenic,40.67893918,48.11186544
14062,GRMZM2G331250,Syntenic,47.66733846,69.27052822
14063,GRMZM2G331283,Syntenic,14.75349775,59.9867874
14064,GRMZM2G331317,NA,7.561522375,32.88076214
14065,GRMZM2G331368,Non-Syntenic,333.682375,180.3974141
14066,GRMZM2G331369,Non-Syntenic,1.23068127,3.983649492
14067,GRMZM2G331374,NA,1.833004037,7.122549996
14068,GRMZM2G331533,Syntenic,72.94829623,67.73318755
14069,GRMZM2G331566,Non-Syntenic,449.694157,681.7203503
14070,GRMZM2G331638,Syntenic,0.625632519,3.593985201
14071,GRMZM2G331701,Syntenic,687.7356511,2180.650777
14072,GRMZM2G331720,Syntenic,53.49818925,164.8691403
14073,GRMZM2G331754,Syntenic,17.43407375,30.75071488
14074,GRMZM2G331811,Syntenic,19.55543781,42.20136353
14075,GRMZM2G331902,Syntenic,10.57654667,23.23126291
14076,GRMZM2G332258,Syntenic,30.67313887,98.46217784
14077,GRMZM2G332259,Syntenic,150.9645601,473.7343013
14078,GRMZM2G332294,Syntenic,2.756795541,13.22103442
14079,GRMZM2G332390,Syntenic,4.609707724,26.4807548
14080,GRMZM2G332505,Syntenic,0.172056869,0.988391464
14081,GRMZM2G332522,Syntenic,566.016582,1022.373797
14082,GRMZM2G332548,Syntenic,2.631725284,6.05447969
14083,GRMZM2G332660,Syntenic,11.51099088,42.49550785
14084,GRMZM2G332687,Syntenic,30.13404741,41.60419286
14085,GRMZM2G332705,Non-Syntenic,0.205227882,1.178944426
14086,GRMZM2G332809,Syntenic,419.4346668,425.8835235
14087,GRMZM2G332821,Syntenic,0.767159422,4.406995362
14088,GRMZM2G332838,Syntenic,35307.5697,28910.30216
14089,GRMZM2G332976,Syntenic,537.623394,685.840186
14090,GRMZM2G333069,Syntenic,215.5744803,598.7797348
14091,GRMZM2G333079,Syntenic,0.626364493,3.59819007
14092,GRMZM2G333268,Non-Syntenic,4.51181408,12.49348475
14093,GRMZM2G333433,Syntenic,7.500906423,14.29120933
14094,GRMZM2G333448,Non-Syntenic,1.154059048,4.70102634
14095,GRMZM2G333454,Syntenic,126.4408835,271.2286917
14096,GRMZM2G333623,Syntenic,7.148975806,12.45748793
14097,GRMZM2G333629,Non-Syntenic,6.554217734,25.61766827
14098,GRMZM2G333635,Syntenic,14.507672,61.02965176
14099,GRMZM2G333775,Non-Syntenic,9.388172132,32.25298215
14100,GRMZM2G333795,Non-Syntenic,56.58921568,172.510648
14101,GRMZM2G333811,Syntenic,23.67250842,47.85875458
14102,GRMZM2G333833,Syntenic,3.304821278,7.645519664
14103,GRMZM2G333861,Non-Syntenic,126.4422528,219.8354146
14104,GRMZM2G333916,Syntenic,725.2999514,694.9369756
14105,GRMZM2G333980,Syntenic,1828.395941,5755.189246
14106,GRMZM2G334041,NA,297.8183008,437.4682739
14107,GRMZM2G334142,NA,5.796013796,11.57784539
14108,GRMZM2G334181,Syntenic,2.2230853,9.771925585
14109,GRMZM2G334239,Non-Syntenic,1.595401294,6.492319462
14110,GRMZM2G334336,Syntenic,2.220194088,4.84360667
14111,GRMZM2G334409,Syntenic,6.817122008,11.19110656
14112,GRMZM2G334457,Syntenic,103.7451977,92.62978444
14113,GRMZM2G334514,Syntenic,6.043642685,23.60740566
14114,GRMZM2G334628,Syntenic,23.45225424,114.0482531
14115,GRMZM2G334631,Syntenic,4.855132218,17.69235596
14116,GRMZM2G334660,NA,5.644208719,16.44624543
14117,GRMZM2G334722,Syntenic,12.34697139,19.07893872
14118,GRMZM2G334791,Syntenic,6.111779433,12.3483444
14119,GRMZM2G334857,Syntenic,10.64531641,12.97264023
14120,GRMZM2G334899,Syntenic,1709.542593,1927.121578
14121,GRMZM2G334941,Non-Syntenic,0.790008005,3.37199913
14122,GRMZM2G335046,Non-Syntenic,3.391479389,11.49227614
14123,GRMZM2G335052,Syntenic,22.52992619,76.29136939
14124,GRMZM2G335054,Non-Syntenic,44.29454441,90.44125707
14125,GRMZM2G335111,Syntenic,135.7534435,168.546802
14126,GRMZM2G335126,Syntenic,13.94746653,13.17272627
14127,GRMZM2G335146,Syntenic,33.19635186,49.23191394
14128,GRMZM2G335242,Syntenic,66.68080159,191.8845241
14129,GRMZM2G335280,Syntenic,4.922670326,15.22373562
14130,GRMZM2G335287,Syntenic,596.4292818,294.3481442
14131,GRMZM2G335344,Non-Syntenic,33.47463729,31.79573587
14132,GRMZM2G335377,Syntenic,172.6853836,255.9203264
14133,GRMZM2G335419,Syntenic,0.534161731,3.068525528
14134,GRMZM2G335521,NA,1325.108398,1006.974457
14135,GRMZM2G335618,Syntenic,264.3417393,506.4311161
14136,GRMZM2G335638,Syntenic,66.04128092,72.97847268
14137,GRMZM2G335657,Syntenic,1164.073167,574.4753166
14138,GRMZM2G335738,Syntenic,9.14360961,48.90155142
14139,GRMZM2G335930,Syntenic,2.647268381,10.64201151
14140,GRMZM2G335978,Syntenic,7.599260532,11.08202364
14141,GRMZM2G336065,Syntenic,137.6201716,131.0082069
14142,GRMZM2G336077,Syntenic,4.195239655,14.01320586
14143,GRMZM2G336337,Syntenic,23.63400031,100.632446
14144,GRMZM2G336448,Syntenic,0.306201557,1.230567894
14145,GRMZM2G336456,Syntenic,0.509751658,1.436146675
14146,GRMZM2G336583,Syntenic,121.2612723,144.8104252
14147,GRMZM2G336678,NA,20.64768075,32.42793797
14148,GRMZM2G336761,Syntenic,0.760876454,2.460146444
14149,GRMZM2G336815,Non-Syntenic,1704.375106,1235.948167
14150,GRMZM2G336858,Syntenic,115.594613,103.2594296
14151,GRMZM2G336871,Non-Syntenic,1.358404093,5.431341382
14152,GRMZM2G336879,Syntenic,8.012946597,23.54682975
14153,GRMZM2G336908,Syntenic,37.27212272,159.5391479
14154,GRMZM2G336909,Syntenic,7.293363978,10.09893198
14155,GRMZM2G336962,Syntenic,7.908546376,9.447101281
14156,GRMZM2G336975,Non-Syntenic,0.242383883,0.970307872
14157,GRMZM2G337048,Syntenic,34.09340383,100.2626093
14158,GRMZM2G337113,Syntenic,3355.457339,13162.18665
14159,GRMZM2G337191,Syntenic,123.6232291,111.9706512
14160,GRMZM2G337229,Syntenic,7657.290176,21667.76386
14161,GRMZM2G337242,Syntenic,8.688277269,43.94344924
14162,GRMZM2G337425,Syntenic,2.288573734,4.540815657
14163,GRMZM2G337532,Syntenic,0.098102716,0.563557196
14164,GRMZM2G337616,Non-Syntenic,14.27443108,17.90533815
14165,GRMZM2G337749,Syntenic,0.350984068,2.016249966
14166,GRMZM2G337819,Syntenic,6.126052861,7.397772306
14167,GRMZM2G338037,Syntenic,6.032947394,21.3183413
14168,GRMZM2G338046,Non-Syntenic,10.39103844,44.66801766
14169,GRMZM2G338259,Syntenic,0.313649653,1.077555428
14170,GRMZM2G338327,Non-Syntenic,1.188301289,2.131324368
14171,GRMZM2G338333,Syntenic,0.108325048,0.622280026
14172,GRMZM2G338395,Non-Syntenic,0.144105478,0.827822948
14173,GRMZM2G338465,Syntenic,12.700979,31.93783176
14174,GRMZM2G338493,NA,1.331065053,4.80561476
14175,GRMZM2G338702,Syntenic,24.00794452,57.28677284
14176,GRMZM2G338928,Syntenic,9.31661532,30.8543599
14177,GRMZM2G339091,Syntenic,4.548221656,21.41788791
14178,GRMZM2G339122,Syntenic,18.60660105,38.07907524
14179,GRMZM2G339151,Syntenic,105.5672433,140.7890681
14180,GRMZM2G339336,Syntenic,350.9251872,295.9051491
14181,GRMZM2G339379,Syntenic,1.532588269,2.580600654
14182,GRMZM2G339435,Syntenic,133.4692892,284.303643
14183,GRMZM2G339503,Syntenic,1757.135,923.1724941
14184,GRMZM2G339540,Syntenic,371.9976491,297.6729544
14185,GRMZM2G339545,NA,22.64456093,47.22791125
14186,GRMZM2G339562,Syntenic,2.110437331,12.12353946
14187,GRMZM2G339563,Syntenic,27.61985981,64.36492939
14188,GRMZM2G339645,Syntenic,8.258559084,34.23283393
14189,GRMZM2G339663,Non-Syntenic,33.74099072,112.5667459
14190,GRMZM2G339687,Non-Syntenic,29.61907352,28.34655245
14191,GRMZM2G339699,Syntenic,80.57027621,121.9291322
14192,GRMZM2G339736,Syntenic,0.962994265,3.787252238
14193,GRMZM2G339781,Syntenic,6.672240763,27.00286627
14194,GRMZM2G339820,Syntenic,0.077032052,0.44251545
14195,GRMZM2G339848,Syntenic,19.87514318,22.35757413
14196,GRMZM2G339907,Syntenic,10.21939179,52.60743074
14197,GRMZM2G339943,Syntenic,3.103177491,17.8263975
14198,GRMZM2G339957,Syntenic,173.3353874,174.1997389
14199,GRMZM2G339994,Non-Syntenic,1731.623707,5064.800996
14200,GRMZM2G340048,Non-Syntenic,0.086584259,0.497388702
14201,GRMZM2G340065,Syntenic,267.4244148,407.4961088
14202,GRMZM2G340130,Syntenic,192.0811732,190.2200242
14203,GRMZM2G340139,Syntenic,0.076022649,0.436716868
14204,GRMZM2G340208,Non-Syntenic,1.133262943,4.138133289
14205,GRMZM2G340224,Syntenic,14.09735341,43.83368949
14206,GRMZM2G340251,Syntenic,29280.02209,15499.40504
14207,GRMZM2G340342,Syntenic,10.27914147,34.8879127
14208,GRMZM2G340470,Non-Syntenic,4.377717295,9.180086623
14209,GRMZM2G340527,Syntenic,180.0811192,164.374024
14210,GRMZM2G340656,Syntenic,20.5895042,83.08767359
14211,GRMZM2G340672,Non-Syntenic,23.75617635,98.14627094
14212,GRMZM2G340749,Syntenic,350.7550347,252.6620903
14213,GRMZM2G340756,Syntenic,31.07488989,44.86393191
14214,GRMZM2G340807,Syntenic,6.177061885,25.90916798
14215,GRMZM2G340933,Syntenic,5.596156471,12.23937254
14216,GRMZM2G340958,Non-Syntenic,38.29370595,26.14527062
14217,GRMZM2G341010,Non-Syntenic,1.252662931,5.008589781
14218,GRMZM2G341027,Syntenic,46.55575672,53.90325669
14219,GRMZM2G341058,Syntenic,0.719683899,1.960571874
14220,GRMZM2G341131,Syntenic,0.921525115,3.911314847
14221,GRMZM2G341253,Syntenic,172.5601611,228.4261666
14222,GRMZM2G341271,Syntenic,11.76024054,13.48195929
14223,GRMZM2G341379,Syntenic,1.445442135,8.303432897
14224,GRMZM2G341404,Non-Syntenic,283.7502303,188.436289
14225,GRMZM2G341410,Syntenic,5.974570191,17.8912175
14226,GRMZM2G341424,Non-Syntenic,0.307338398,1.765524682
14227,GRMZM2G341527,Non-Syntenic,4.063360749,22.97744943
14228,GRMZM2G341621,Syntenic,24.24028974,45.51316448
14229,GRMZM2G341698,Syntenic,445.1459501,1446.513893
14230,GRMZM2G341729,Syntenic,2071.535638,1786.902638
14231,GRMZM2G341732,Syntenic,30.37083275,24.35071143
14232,GRMZM2G341747,NA,141.3505583,107.9953076
14233,GRMZM2G341770,NA,0.156783099,0.900650334
14234,GRMZM2G341918,Non-Syntenic,0.40170855,2.126460031
14235,GRMZM2G341934,Syntenic,42.03667478,106.1901678
14236,GRMZM2G341959,Syntenic,104.2971281,186.6410913
14237,GRMZM2G342039,Syntenic,51.31454385,39.46329133
14238,GRMZM2G342105,Syntenic,0.334282914,1.373241027
14239,GRMZM2G342226,Non-Syntenic,2.576511132,10.38565784
14240,GRMZM2G342243,Syntenic,84.75974152,205.5630678
14241,GRMZM2G342246,Syntenic,21.86594651,69.24948004
14242,GRMZM2G342327,Syntenic,7.366123145,22.5977246
14243,GRMZM2G342386,Syntenic,9.854887831,16.33440572
14244,GRMZM2G342493,Non-Syntenic,0.138872882,0.797763969
14245,GRMZM2G342509,Syntenic,98.21460523,143.8413163
14246,GRMZM2G342515,Syntenic,5905.643471,5611.101876
14247,GRMZM2G342647,Non-Syntenic,0.185265512,0.75604591
14248,GRMZM2G342685,Syntenic,59.04239742,205.9355345
14249,GRMZM2G342807,Syntenic,3.113054177,17.14014592
14250,GRMZM2G342856,Syntenic,7.53874018,17.564395
14251,GRMZM2G343024,Syntenic,34.60959535,60.82646318
14252,GRMZM2G343080,Syntenic,1.074915437,4.763335676
14253,GRMZM2G343139,Syntenic,0.055001468,0.315959378
14254,GRMZM2G343144,Syntenic,19.31930938,74.74235911
14255,GRMZM2G343218,Syntenic,1.424595578,3.821221193
14256,GRMZM2G343225,Non-Syntenic,92.01823642,100.6282316
14257,GRMZM2G343291,Syntenic,0.536644139,3.082785874
14258,GRMZM2G343317,Syntenic,0.102505929,0.588851728
14259,GRMZM2G343428,Syntenic,6.724133794,22.17945037
14260,GRMZM2G343437,Syntenic,317.0264794,1039.181035
14261,GRMZM2G343543,Syntenic,5006.455607,2466.442575
14262,GRMZM2G343688,Syntenic,68.61012301,54.90720393
14263,GRMZM2G343828,Non-Syntenic,28.08966808,76.87356122
14264,GRMZM2G343916,Syntenic,4.088170886,6.05837377
14265,GRMZM2G343917,NA,7.133297067,13.78690767
14266,GRMZM2G343974,Non-Syntenic,3.546409488,11.54106658
14267,GRMZM2G344205,Syntenic,0.271478952,1.559527846
14268,GRMZM2G344212,Syntenic,0.398665917,1.176517408
14269,GRMZM2G344453,Non-Syntenic,0.316565581,1.360459963
14270,GRMZM2G344476,Syntenic,18.02955707,35.18257385
14271,GRMZM2G344634,Syntenic,334.1736254,612.5338074
14272,GRMZM2G344848,Syntenic,2.76384549,7.47188193
14273,GRMZM2G344857,Syntenic,39.71026835,131.0543755
14274,GRMZM2G344911,Non-Syntenic,99.9378611,214.1113216
14275,GRMZM2G344924,Non-Syntenic,103.510365,118.8477672
14276,GRMZM2G344967,Syntenic,22.71357188,17.5392978
14277,GRMZM2G344993,Syntenic,41.33516497,104.9836271
14278,GRMZM2G345039,Syntenic,14.01539867,18.59664017
14279,GRMZM2G345055,NA,114.1082179,114.9976775
14280,GRMZM2G345189,Syntenic,0.109827761,0.630912453
14281,GRMZM2G345226,NA,7.605771009,26.04340673
14282,GRMZM2G345493,Syntenic,254.0372981,1014.864209
14283,GRMZM2G345544,Syntenic,30.40033708,48.83046884
14284,GRMZM2G345622,Syntenic,23.37949365,84.81682811
14285,GRMZM2G345624,Non-Syntenic,0.455670169,1.869165262
14286,GRMZM2G345667,Syntenic,0.528799101,1.821485516
14287,GRMZM2G345717,Syntenic,44.69103749,170.7396584
14288,GRMZM2G345725,Syntenic,2.573368957,4.380381375
14289,GRMZM2G345828,Non-Syntenic,12.60958489,30.95889858
14290,GRMZM2G345840,Syntenic,1.700483242,3.715769446
14291,GRMZM2G345911,Non-Syntenic,0.167417402,0.961739752
14292,GRMZM2G345991,Syntenic,6.034912247,10.9448311
14293,GRMZM2G346113,Syntenic,10.65005858,25.85814109
14294,GRMZM2G346132,Syntenic,0.545046077,2.455966931
14295,GRMZM2G346133,Syntenic,2.275547931,8.298033448
14296,GRMZM2G346168,Non-Syntenic,19.29989488,41.00759099
14297,GRMZM2G346263,Syntenic,23.4066495,110.4732743
14298,GRMZM2G346455,Syntenic,445.9747166,760.5652905
14299,GRMZM2G346457,Syntenic,7.242586405,19.59176395
14300,GRMZM2G346464,Non-Syntenic,2.361871996,9.520865402
14301,GRMZM2G346639,Syntenic,10.90549744,22.02428109
14302,GRMZM2G346701,NA,4.115157374,10.21785474
14303,GRMZM2G346757,NA,118.5616143,488.8086917
14304,GRMZM2G346837,Syntenic,7.074985841,15.89747445
14305,GRMZM2G346839,Syntenic,184.275985,650.6079096
14306,GRMZM2G346920,Syntenic,95.69186948,243.7175496
14307,GRMZM2G347047,Syntenic,117.4471325,440.2046751
14308,GRMZM2G347056,Syntenic,2956.67627,1351.36725
14309,GRMZM2G347105,Non-Syntenic,2.49846819,10.73784992
14310,GRMZM2G347174,Syntenic,51.35023247,187.4771337
14311,GRMZM2G347226,Syntenic,74.19056428,96.41688608
14312,GRMZM2G347361,Syntenic,124.2022246,106.2294893
14313,GRMZM2G347402,Non-Syntenic,19.92771992,25.80843062
14314,GRMZM2G347541,Syntenic,116.4077456,101.059395
14315,GRMZM2G347583,Syntenic,98.29120023,62.51526813
14316,GRMZM2G347623,Syntenic,11.15826988,16.79840563
14317,GRMZM2G347645,Syntenic,0.960851391,2.45394988
14318,GRMZM2G347717,Syntenic,8.314733924,29.14505687
14319,GRMZM2G347743,Syntenic,21.45156653,34.28150065
14320,GRMZM2G347767,Syntenic,1.752310413,4.070372632
14321,GRMZM2G347808,Syntenic,2.974293044,6.473605429
14322,GRMZM2G347956,Syntenic,98.53708807,262.2413749
14323,GRMZM2G347960,Non-Syntenic,11.00143776,35.91141539
14324,GRMZM2G348014,Non-Syntenic,17.27031019,34.47023103
14325,GRMZM2G348125,NA,4.999481291,28.71983348
14326,GRMZM2G348151,Syntenic,274.9214042,910.9109573
14327,GRMZM2G348238,Syntenic,16.90879553,28.70956728
14328,GRMZM2G348241,Non-Syntenic,13.91286932,48.35214119
14329,GRMZM2G348319,Non-Syntenic,0.486235531,1.95803444
14330,GRMZM2G348325,Non-Syntenic,3.395345157,9.96959375
14331,GRMZM2G348452,Syntenic,0.484550947,1.942437726
14332,GRMZM2G348512,Syntenic,1407.564031,3668.616543
14333,GRMZM2G348551,Syntenic,145.7292977,349.2873588
14334,GRMZM2G348578,Syntenic,141.4099751,271.5254944
14335,GRMZM2G348666,Syntenic,520.0150906,272.2570593
14336,GRMZM2G348675,Syntenic,138.2779674,113.4964343
14337,GRMZM2G348697,Syntenic,4.764665532,10.51763598
14338,GRMZM2G348735,Non-Syntenic,67.83206874,60.45767662
14339,GRMZM2G348740,Non-Syntenic,15.28538609,35.13565678
14340,GRMZM2G348866,Non-Syntenic,53.35233392,72.82871498
14341,GRMZM2G348873,Syntenic,37.40506384,146.0233667
14342,GRMZM2G348909,Syntenic,287.5574864,272.3270867
14343,GRMZM2G348914,Syntenic,6.079054315,21.35938406
14344,GRMZM2G348959,Syntenic,39.23259936,118.0993724
14345,GRMZM2G348993,Non-Syntenic,18.31543254,63.59497103
14346,GRMZM2G349062,Syntenic,25.5415143,89.0390798
14347,GRMZM2G349554,NA,0.89051521,3.561106705
14348,GRMZM2G349560,Non-Syntenic,134.8932127,176.3910339
14349,GRMZM2G349603,Syntenic,23.47157005,28.0001932
14350,GRMZM2G349649,Non-Syntenic,13.21054797,43.75102015
14351,GRMZM2G349655,Syntenic,3713.985341,12147.61579
14352,GRMZM2G349709,Syntenic,4.256803487,21.27713528
14353,GRMZM2G349791,Syntenic,1308.872399,2940.727724
14354,GRMZM2G349875,Non-Syntenic,11.00138568,12.11575505
14355,GRMZM2G349988,Syntenic,19.44172108,38.16294091
14356,GRMZM2G349996,NA,28.23414558,68.83531724
14357,GRMZM2G350020,Syntenic,3.864003346,14.52826436
14358,GRMZM2G350165,Syntenic,20.32019255,43.8438141
14359,GRMZM2G350205,Syntenic,0.093168779,0.398236844
14360,GRMZM2G350319,Syntenic,66.818062,53.04310438
14361,GRMZM2G350397,Non-Syntenic,543.1262766,513.5127591
14362,GRMZM2G350447,Syntenic,102.6355545,95.66801064
14363,GRMZM2G350626,Syntenic,5.999551628,6.490949909
14364,GRMZM2G350658,Non-Syntenic,0.550908205,2.760994613
14365,GRMZM2G350693,Syntenic,0.787833543,4.525759141
